"Protein","Adjusted_linear_model","linear_modeling_pvalue","spearman","spearman_pvalue","log_lm_pvalue","log_spear_pvalue"
"ANGL3_10391.1","~ PGA",0.571744691404632,0.00610807127273052,0.974444983942552,0.242797859085671,0.0112426756275742
"Mcl.1_10396.6","~ PGA",0.285937405119334,-0.222831489023687,0.236575070678449,0.543729028362421,0.626031021488318
"ANKR1_10398.110","~ PGA",0.371879282745501,-0.160393427124664,0.397171743191106,0.429598015348811,0.401021656986089
"STX12_10418.36","~ PGA",0.349628775974158,-0.152023107232404,0.422575514441405,0.456392830235331,0.374095671152761
"SCAR5_10419.1","~ PGA + Age",0.80691883679569,-0.0235273856431101,0.901785628465015,0.093170146200404,0.0448966902182646
"FAIM1_10420.30","~ PGA",0.322033063626826,-0.0312190309495115,0.86991415048029,0.49209953633675,0.0605236046369584
"NPDC1_10424.31","~ PGA",0.517623073586582,-0.14568881109772,0.442382765285698,0.28598637277988,0.354201800978039
"B4GT5_10425.3","~ PGA",0.125670468542565,0.226023780178061,0.229752202494256,0.900766765717468,0.638740316605543
"GOSR2_10426.21","~ PGA",0.207652318696647,0.129203143120246,0.49620984426747,0.682663215088478,0.304334624044802
"KI2S2_10428.1","~ PGA",0.0749226778099036,0.0445662978047375,0.81510650211586,1.12538670890916,0.0887856424755298
"X4F2.CD_10430.31","~ PGA",0.390186097547389,0.129090005516813,0.49659028697007,0.408728208713966,0.304001779256998
"K1644_10432.3","~ PGA",0.299777826438246,-0.107391490274658,0.572174918672393,0.523200493607983,0.242471183442528
"ASPG_10435.2","~ PGA",0.301679082814018,-0.0545201917306687,0.774768312564816,0.520454800973082,0.110828149903963
"CSF2R_10438.19","~ PGA",0.466092902203784,-0.0839294237845563,0.659251774269397,0.331527510577822,0.180948692699683
"Alpha.amylase.2B_10439.57","~ PGA",0.432529078734366,-0.235500081293054,0.210282942690142,0.363984689796036,0.677195954113435
"ACAM.ECD_10440.26","~ PGA",0.781269200524459,-0.0945619922963465,0.619156861951754,0.107199296266294,0.208199309542443
"TM190_10442.1","~ PGA",0.946569510202079,-0.0348386287407592,0.854981594204816,0.0238474886322864,0.068043234536534
"ApoM_10445.20","~ PGA",0.723606222597778,0.112333139998406,0.55451666222082,0.140497707113138,0.256085399556592
"PABP3_10447.18","~ PGA + Methotrexate",0.40619913537605,-0.0782738022357318,0.680971379561488,0.391261005357135,0.166871140597809
"TMM46_10449.31","~ PGA",0.751196714312891,-0.0658314348283178,0.729622643944231,0.124246320314498,0.136901696078455
"NUCB1_10451.11","~ PGA + Methotrexate",0.0952562951398158,0.183242138181915,0.332419705890834,1.02110631377156,0.478313239081727
"CEA20_10453.7","~ PGA + Methotrexate",0.485497313757976,0.0158870718824695,0.933593391177912,0.313813168687625,0.029842231282656
"DJC16_10454.99","~ PGA",0.625096520483577,0.0807712607843523,0.671348137427475,0.204052918532787,0.173052211641824
"IL.31_10455.196","~ PGA + Prednisone",0.0569542050586044,0.282781077441228,0.129990336134515,1.24447420545092,0.88608893322745
"IL.18.Rb_10457.3","~ PGA",0.283302980221002,-0.202245026585966,0.283811394356444,0.547748856871273,0.546970172631922
"Chitotriosidase.1_10460.1","~ PGA",0.770237011801143,0.00203602375757684,0.991480437154509,0.113375616283533,0.00371585041446666
"INSL5_10462.14","~ PGA",0.187118046088121,-0.0520317182491859,0.784803490375042,0.727884326136792,0.105239074120399
"Alkaline.phosphatase..intestine_10463.23","~ PGA",0.440160509970784,-0.0764725102103952,0.687942846317787,0.356388923779707,0.1624476410666
"ANTR1_10464.6","~ PGA",0.428140262615729,-0.278935254788027,0.13552055382742,0.368413928882293,0.86799483219267
"TXD11.N.term_10470.34","~ PGA",0.489030255121821,0.0140259414410849,0.94135862192809,0.31066427129358,0.0262448953254091
"HVEM_10472.53","~ PGA",0.92027433885021,-0.0504537567364442,0.791184555259828,0.0360826877758207,0.10172219920524
"Trefoil.factor.2_10473.2","~ PGA",0.0561725934164612,0.00633852793304086,0.973481126409801,1.25047552484278,0.0116724640469124
"MMP.10_10479.18","~ PGA + Methotrexate",0.566778011161999,-0.147854394741104,0.435555210762984,0.246587007077099,0.360956786213289
"CD59_10480.33","~ PGA",0.713106580893942,0.0590446889697283,0.756614379074397,0.146845555653213,0.121125409417414
"MAGE.4_10485.56","~ PGA + Aspirin",0.764052069394318,0.114954262584486,0.54525397153582,0.116877043675529,0.263401162411693
"RPN1.CD_10490.3","~ PGA",0.151782206578437,-0.203376150895731,0.281069715642893,0.818779137780021,0.551185945704244
"CaCC_10496.11","~ PGA",0.878864271466606,-0.295595664467104,0.11275701613235,0.0560781905742006,0.947856425301332
"T106A_10499.1","~ PGA",0.500340589394451,-0.0642478607946469,0.735893779505617,0.300734264186346,0.133184868140406
"RNF43_10505.12","~ PGA",0.76597011379205,0.0495432447677031,0.794872599887382,0.115788175104219,0.0997024733556985
"PGRC2_10506.53","~ PGA + Methotrexate",0.459285984909934,-0.173307523139535,0.359736806983952,0.337916806855418,0.444015124449405
"sperm.protein.10_10507.166","~ PGA",0.592803473121835,0.0828075110562267,0.663539466865606,0.227089260573213,0.178133240497819
"SCIMP_10510.62","~ PGA",0.506420812492202,-0.0100703674408665,0.957879185212659,0.295488454324071,0.018689263890387
"Collagen.alpha.3.VI..isoform.3_10511.10","~ PGA",0.465011274553942,0.0431006307546754,0.821088117095798,0.332536517180577,0.0856102329963456
"IL3RB.ECD_10512.13","~ PGA",0.649586471210227,-0.000905000120833079,0.996213051781527,0.187363028625146,0.00164777270244628
"CSEN_10513.13","~ PGA + Aspirin",0.671806741322971,-0.0438876232188785,0.817875033557995,0.172755642493941,0.0873130488741685
"PGD2.synthase_10514.5","~ PGA + Age",0.632209652243029,-0.0100692467055183,0.957883868737404,0.199138877867073,0.0186871404242848
"MXRA8.ECD_10521.10","~ PGA + Smoking",0.17881294320647,-0.374175921670232,0.0416466936257796,0.747601048405303,1.38041947197815
"DHX9_10527.22","~ PGA",0.0523884833930556,-0.288436698990052,0.122160999477324,1.28076417386663,0.913067422695981
"DPEP1_10528.2","~ PGA + Age + Sex",0.420968652570424,-0.1934222569698,0.305781832176206,0.375750242697723,0.514588321474426
"PSB6_10530.8","~ PGA",0.414776749977945,-0.211294021064085,0.262355139619221,0.382185595675662,0.581110423417605
"RASN_10531.18","~ PGA",0.223788623569705,-0.400575678483742,0.0282642280077763,0.650161994869694,1.54876287210167
"PARP.BRCT.domain_10534.40","~ PGA + Smoking",0.680621868569225,0.00180979889562386,0.992427026698021,0.167094101013993,0.00330141712656226
"CX6A2_10535.25","~ PGA",0.398326451111417,0.0715029653695229,0.707305172453948,0.399760853042591,0.150393165952625
"C99L2_10539.30","~ PGA",0.51109750648686,-0.123206850138308,0.516573966309498,0.291496237850553,0.286867484676493
"TSEAR_10546.2","~ PGA",0.822328314365822,-0.0343861790168533,0.856845588776458,0.0849547558783416,0.0670974347680102
"BMP.RIB_10550.37","~ PGA",0.658776983537664,-0.0460418811473829,0.809094691495105,0.181261582691724,0.0920006482427798
"LAT_10551.7","~ PGA + Sex",0.454004500249984,-0.25563409400687,0.172740468822038,0.34293984224411,0.762605906050374
"NKG2F_10552.88","~ PGA",0.37985569857878,-0.062890511622929,0.741282328287619,0.42038135394377,0.130016353066782
"TOIP2_10553.8","~ PGA",0.139541504691229,-0.215592293441192,0.252544853201712,0.85529659828697,0.597661477869797
"BGAL_10554.23","~ PGA",0.313652130220048,0.0835639408653887,0.660647412118027,0.503551758534201,0.180030261885363
"TEX29_10557.6","~ PGA",0.404042354092752,-0.0950144420202525,0.617473193434305,0.393573107204634,0.209381891827429
"PCDH9_10558.26","~ PGA",0.645847108498665,-0.130984195070777,0.490240204804977,0.18987028044791,0.309591074950633
"ITM2C.N.term_10560.1","~ PGA + Prednisone",0.352177805998999,-0.138917518547878,0.464099783300915,0.453238016443338,0.333388634363213
"PGRP.I.alpha_10561.5","~ PGA",0.726930454177591,-0.000452449723905964,0.998106731482591,0.138507136337182,0.000823015410527185
"NETO2_10562.42","~ PGA",0.158536794371137,-0.28979404816177,0.120334932059037,0.799869927529027,0.919608282898721
"LYSM3_10563.13","~ PGA",0.88267589798783,0.196972567576486,0.296816106954245,0.054198731930613,0.52751253542958
"SLIK3_10565.19","~ PGA + Smoking",0.437796283664812,-0.0282781077441228,0.882079464574262,0.358727929361772,0.0544922884832014
"MFAP2_10569.28","~ PGA",0.313471923708914,0.180074990114574,0.340987221175658,0.503801350923625,0.467261896306292
"MGAT1_10571.14","~ PGA + Age + Sex",0.459323973809283,-0.233916507259383,0.213455204168345,0.337880886562558,0.670693252366041
"CST8_10572.65","~ PGA",0.587175028384767,-0.10315853705056,0.587498435261384,0.231232422549254,0.230993285751122
"b2.Microglobulin_10574.10","~ PGA",0.796811971325778,-0.15021330833678,0.428183988835215,0.0986441496826627,0.368369576393568
"PUF60_10575.31","~ PGA",0.427486566227518,0.102932312188607,0.588322407532612,0.369077528432719,0.230384610251951
"PXDC2.ECD_10576.7","~ PGA",0.607776813576841,-0.064594383624461,0.734520070728295,0.21625587208712,0.133996332634167
"SFTA2_10580.14","~ PGA",0.8759781327931,-0.0972766906397823,0.609083460579145,0.0575067350714465,0.215323193433624
"SG196_10582.36","~ PGA",0.162383306808748,-0.267850236552331,0.152418916793685,0.789458618773877,0.816961129129757
"TM108_10583.1","~ PGA + Sex + Smoking + Aspirin",0.302493261478542,0.121256526006798,0.523284536881352,0.519284295508311,0.281262098522944
"NDUS4_10584.7","~ PGA",0.458476754106086,-0.194779606141518,0.302334240840272,0.338682679229258,0.519512664049872
"SIAT9_10588.39","~ PGA",0.635886480399178,-0.170272093166348,0.368341492692621,0.196620408465751,0.433749356267402
"RET1L_10589.7","~ PGA",0.845496936078227,-0.0154981270692665,0.935215722991444,0.0728879618648555,0.0290882003588098
"CLGN_10600.24","~ PGA",0.512133923688252,0.150439533198733,0.427480699055558,0.290616455599599,0.369083489082933
"HIS3_10603.1","~ PGA",0.192548161981317,-0.0674150088619887,0.723368556821774,0.715460622692673,0.140640372952864
"APMAP_10605.22","~ PGA + Methotrexate",0.134087257135033,-0.261095633146411,0.163430943376848,0.872612492982832,0.786665712396406
"TOIP1.Perinuclear_10606.34","~ PGA",0.608179559096865,-0.111315014862469,0.558134082793648,0.215968180575674,0.25326145621967
"HIS1_10608.9","~ PGA",0.199361854680194,-0.143200337616238,0.450299238027033,0.700357934723838,0.346498787926996
"PLOD3_10612.18","~ PGA + Age",0.297645338982483,-0.112106889968198,0.555319595808493,0.526300913952265,0.255457001115331
"CASC4_10613.33","~ PGA",0.918446340699605,0.0321239303973234,0.866176694012161,0.0369462118337371,0.0623935058960437
"MYP0_10615.18","~ PGA",0.287738501286322,-0.143200337616238,0.450299238027033,0.541002022790024,0.346498787926996
"PDXL2_10616.67","~ PGA + Prednisone",0.457451724044161,-0.0787262519596378,0.679224295310857,0.339654731296954,0.167986788119326
"megalin_10618.190","~ PGA",0.799563743082244,0.0622118370370701,0.743981125079818,0.0971469075708278,0.128438082434852
"PSP.94_10620.21","~ PGA + Age",0.638280107445158,-0.0807622757172146,0.671382668787375,0.194988690524639,0.173029873911892
"PRR16_10621.26","~ PGA",0.574565711692403,-0.0739755298586251,0.697648310952689,0.240660294924484,0.156363452883838
"MUC1.region.1_10623.19","~ PGA",0.0986509503736771,-0.254955419421011,0.173922953867582,1.00589872652881,0.759643097237213
"ISK13_10624.45","~ PGA + Prednisone",0.293076217781935,-0.141164313858661,0.456832343065658,0.533019421770108,0.340243156255863
"SIA7C_10626.116","~ PGA",0.498850629562703,-0.146367485683579,0.440236869239234,0.302029475354179,0.356313588687176
"APLP2_10627.87","~ PGA",0.698214289594637,0.0597233635555873,0.753901948268841,0.156011267196726,0.122685134362104
"HTAI2_10630.5","~ PGA",0.946295233274645,0.189371275284322,0.316216927748098,0.0239733475531013,0.500014885097002
"PGRC2_10631.9","~ PGA",0.650583286115813,-0.0570086652121515,0.76476857601004,0.186697098202818,0.11646996532638
"MO2R1.CD_10636.1","~ PGA",0.652900889930338,0.0699034823434715,0.71357602911482,0.185152739434177,0.146559747474443
"K1324.ECD_10637.50","~ PGA",0.885258596979591,-0.135508692309836,0.475241042347336,0.0529298470011777,0.3230860602506
"TINF2_10638.1","~ PGA",0.838817929870363,-0.0337225122253403,0.85958111510103,0.0763322949919384,0.065713134475973
"NOE3.C.term_10643.16","~ PGA + Prednisone",0.897719766709228,-0.100217613845171,0.598249177490182,0.046859212069277,0.223117889808918
"ASCC1_10647.18","~ PGA",0.474711618037502,-0.112207531528679,0.554962364981206,0.323570139278409,0.255736467751535
"INSI1_10663.42","~ PGA",0.66369200738005,-0.0983056381254932,0.605283460674864,0.178033412389057,0.218041192989442
"GNPTG_10666.7","~ PGA",0.510036302705026,0.0773689027879199,0.684470398162484,0.292398911150359,0.164645329403882
"CA185_10667.78","~ PGA",0.354682047966098,-0.260245450719023,0.164856123216255,0.450160792544596,0.782894917312798
"STX4_10668.5","~ PGA",0.415908032304411,-0.188126900118176,0.319466181683632,0.381002692157794,0.495575108978315
"Semaphorin.3E_10670.26","~ PGA",0.351238973554067,0.0798784235940957,0.674782679677243,0.45439730068057,0.170836073411212
"SP.B_10672.75","~ PGA",0.296187413633476,0.0318977055353705,0.867110796170406,0.528433400594245,0.0619254064556087
"TMX2_10675.223","~ PGA",0.629556531577847,-0.0420778243232547,0.825268203979242,0.2009652659533,0.0834048871121156
"NDUB4_10677.9","~ PGA",0.906524879284933,0.0106349347226822,0.955520050777671,0.04262027233197,0.0197601952120712
"KLRG2.C.term_10693.43","~ PGA",0.202175007776539,0.0665101094141767,0.726940211931845,0.694272531512472,0.138501306741844
"WF10B_10695.12","~ PGA",0.237034095929443,-0.205661277459317,0.275582924889283,0.625189178846589,0.55974769480539
"LRP1_10699.52","~ PGA",0.703346698885131,-0.141616763582567,0.455376207723515,0.152830546535371,0.341629663936769
"IGS11.CD_10700.10","~ PGA",0.416635481578684,0.257670117764447,0.16922713123517,0.380243747355959,0.771530007720611
"COSA1_10702.1","~ PGA + Age",0.238658765151598,0.0651527602424588,0.732308207339938,0.622222610796718,0.135306098483015
"SDS3_10703.203","~ PGA",0.382113212278861,-0.168989971878878,0.372012041963031,0.417807945508136,0.429443001856136
"LRMP_10704.91","~ PGA",0.340157433458376,-0.164235786265041,0.385808611938893,0.468320033964975,0.413628082353626
"SIA7C_10705.14","~ PGA",0.760232286049482,0.140516903463524,0.458920221021913,0.119053690434852,0.338262805925393
"GON2_10708.3","~ PGA",0.901671273293018,0.0504537567364442,0.791184555259829,0.0449517664667664,0.101722199205239
"ZPBP2_10710.23","~ PGA",0.864053916802988,0.0467272330793639,0.806306032162694,0.0634591567810206,0.0935000911306077
"CLM7_10713.151","~ PGA",0.283372935567284,-0.104156164016434,0.583870844562581,0.547641630782506,0.233683210588276
"ACE_10714.7","~ PGA",0.751419225614163,-0.207221973548932,0.271875535568795,0.124117697386387,0.565629870181864
"PSMD5_10716.35","~ PGA + Methotrexate",0.893644040687057,-0.150891982922639,0.426076029230679,0.0488354364053614,0.370512898246573
"HSP.70_10721.76","~ PGA",0.554169781188825,-0.0994368882765346,0.601117281142588,0.256357159933718,0.221040786593043
"KSYK.Protein.Kinase_10722.13","~ PGA",0.304829424034435,-0.164917924363724,0.383811119926925,0.515943114500971,0.4158824468675
"HS3S5_10731.10","~ PGA",0.541007080099653,0.0809885005791676,0.670513442427513,0.266797051292524,0.17359251100616
"G3ST2_10734.339","~ PGA",0.992653032338926,0.0785000270976848,0.680097634517594,0.00320252640152481,0.167428735693068
"Serpin.B1_10737.96","~ PGA + Prednisone",0.932775588698814,0.0409467000134898,0.829896427890208,0.0302228281855395,0.0809761047353413
"fibulin.5_10738.11","~ PGA",0.878680365057585,-0.0233011607811572,0.902725539023031,0.0561690782105726,0.0444442707341423
"CSF.1_10741.22","~ PGA",0.190213862807152,-0.132361006443638,0.485650632960039,0.720757834815767,0.313676040901475
"SLIK1_10743.13","~ PGA + Age + Sex",0.105280775072905,0.210299403078587,0.264660188720425,0.97765092645954,0.577311382156812
"DKK3_10746.24","~ PGA + Age + Smoking",0.444588903454762,-0.204959724929402,0.277260012955481,0.352041381107351,0.557112760804447
"PCDB2_10748.216","~ PGA",0.240417887768961,-0.205412174653308,0.276177663887589,0.619033222732756,0.558811448286797
"HSP.70_10749.18","~ PGA",0.836906283938609,-0.0923202844011562,0.627526522205302,0.0773231712146724,0.202367914143346
"CDYL2_10752.8","~ PGA",0.0579158409976421,-0.343183115582674,0.0633595511928138,1.23720263287145,1.1981879077313
"ADAM7_10753.31","~ PGA",0.640049417707253,-0.151474395224437,0.424271632283442,0.193786493189517,0.372356005128565
"Prokineticin.2_10754.113","~ PGA + Prednisone",0.178662712420954,0.062890511622929,0.741282328287618,0.74796607692669,0.130016353066782
"UCN3_10756.34","~ PGA",0.506521392803571,-0.283233527165134,0.129350773765763,0.295402207598185,0.888230969025553
"KERA_10758.2","~ PGA",0.917513942172255,-0.0162881900606147,0.931920556036165,0.0373873276617358,0.0306211086177797
"GRIA4_10760.107","~ PGA",0.335202737824587,-0.05034063172134,0.791642531517117,0.474692442854247,0.101470881081365
"TMED2_10761.5","~ PGA",0.38322430453779,-0.203511902172339,0.280741820698528,0.41654695525131,0.551692887879474
"KLRG2.N.term_10762.2","~ PGA + Age",0.453385037763518,-0.0870965718518981,0.647205019443208,0.343532816198829,0.188958123181887
"GPR64_10767.52","~ PGA + Aspirin",0.896050366650766,-0.0676487590322727,0.722446861932012,0.0476675781238964,0.141194091019022
"CGAT2_10772.21","~ PGA + Age",0.212443803575238,-0.0160619651986617,0.932863976407666,0.672755931612957,0.0301816773705921
"RAB3D_10780.10","~ PGA",0.428356026305422,0.0914355365036073,0.630842408816454,0.368195118869867,0.200079118615364
"CLC4G_10781.19","~ PGA",0.42218573782201,0.130531745346871,0.491753234369844,0.374496442013255,0.308252774948318
"LRC52_10785.8","~ PGA",0.907934406702536,-0.24273927687555,0.196192346433298,0.0419455257477715,0.707317938681953
"CLM2_10798.4","~ PGA",0.728211951134981,-0.27195253631034,0.14599726135003,0.137742197869276,0.835655290734227
"Collagen.binding.protein_10800.15","~ PGA",0.54035869178189,-0.176455392323326,0.350940650765298,0.26731785842292,0.454766322920168
"Ephrin.A2_10801.11","~ PGA + Smoking",0.235228692900475,-0.278966287246797,0.135475253416481,0.628509704669384,0.868140027934865
"HSP.70_10803.22","~ PGA",0.451483825836064,-0.14795105971725,0.43525179591064,0.345357803436781,0.361259428246307
"KLRB1_10809.14","~ PGA + Age",0.342899787217117,-0.202833152081714,0.282383736404642,0.464832784381879,0.549160319635511
"CD1A_10814.7","~ PGA",0.847943989543918,-0.0644740856565999,0.734996873158639,0.0716328338699084,0.133714508497897
"HABP4_10815.2","~ PGA",0.907050519715309,0.0212651370235803,0.911190386078412,0.0423685234993648,0.0403908711228997
"PILRA.isoform.FDF03.M14_10816.150","~ PGA",0.0351954683574681,0.0898112701953339,0.636948174341443,1.4535132511253,0.195895902850174
"TO20L_10817.26","~ PGA",0.88951047272462,-0.0413991497373957,0.828044459706553,0.0508489343481976,0.081946344269648
"ASM_10818.36","~ PGA + Smoking",0.941693205341563,-0.0506800067666524,0.79026880728084,0.0260905631613842,0.102225159770451
"fibulin.1_10819.108","~ PGA + Age",0.230331957649941,0.107004359703761,0.573568863522063,0.637645801210111,0.241414432597548
"VSI10_10825.12","~ PGA",0.342617755227229,-0.0459236469764554,0.809576012721982,0.46519013466471,0.091742368212787
"LIGO3_10827.67","~ PGA",0.0807758022975823,-0.313130041808245,0.092011745743525,1.09271871970237,1.03615672932842
"K0494.N.term_10830.5","~ PGA + Smoking",0.590858214415858,-0.0685537591531057,0.718881976804863,0.228516722307166,0.143342404512424
"B4GT6_10832.24","~ PGA",0.557239142557544,-0.229191280600977,0.223114328949592,0.253958384710952,0.651472537363372
"HHIP_10833.64","~ PGA + Smoking",0.519438901515923,-0.0780475773737788,0.681845529446306,0.284465528559136,0.166314002627347
"A4GCT_10835.25","~ PGA",0.0903118207777919,0.379152868633198,0.0387970156847096,1.04425540181738,1.41120167959933
"GCNT4_10842.7","~ PGA",0.242557470279934,-0.174193143703796,0.357248974102548,0.615185345439509,0.447029009681127
"SIG15_10847.1","~ PGA",0.424019820989544,-0.0593972418022144,0.755204989645508,0.372613841649753,0.121935149313335
"BTNL3_10848.137","~ PGA",0.516011093968529,-0.137770940929366,0.467831784208066,0.28734096116829,0.32991027582046
"IL27B_10851.77","~ PGA",0.544486801806518,-0.0280518828821698,0.883016383804242,0.264012642945983,0.0540312382913289
"HNRDL_10852.114","~ PGA",0.461518354333442,-0.0935543874911196,0.62291317296899,0.335811022639747,0.205572484847081
"GCNT4_10854.15","~ PGA",0.802849751037578,-0.0038458226532007,0.983908234683399,0.0953657229662963,0.00704540464695893
"PLXB2_10855.55","~ PGA",0.086444236512458,0.264230638761083,0.158251545265325,1.0632639570954,0.800652040571731
"P4R3A_10866.60","~ PGA + Age",0.138804128265019,0.293333164165022,0.115668750823111,0.857597617050792,0.936783954601796
"Spastin.MIT_10870.32","~ PGA",0.466892048082357,-0.159488527676852,0.399875305859772,0.330783522735208,0.398075414721127
"BRAT1_10876.300","~ PGA",0.390724045900772,-0.189350209454646,0.316271762621836,0.408129860644502,0.499939581037017
"F163B_10880.38","~ PGA",0.823113606828095,-0.0990864895354061,0.602406424511447,0.0845402189633086,0.220110405142362
"Desmocollin.1_10882.12","~ PGA",0.372841075682547,-0.196136955313235,0.298911194870788,0.428476247714028,0.524457819388408
"CF089_10885.36","~ PGA",0.384384243687504,-0.0909423945050988,0.632693681578519,0.415234422824041,0.198806502618906
"MRAP2_10889.2","~ PGA + Age",0.374054282061001,0.0805360508552616,0.672252310867213,0.427065369219467,0.172467696214881
"LCTL_10890.135","~ PGA",0.710724400775666,0.0459236469764554,0.809576012721983,0.148298773990086,0.0917423682127868
"OSMR_10892.8","~ PGA",0.913075050126097,-0.0718343845911256,0.706008154582958,0.0394935242005654,0.151190282701839
"Secretagogin_10894.25","~ PGA",0.570942513247549,-0.0766987602406034,0.68706580796213,0.243407617561893,0.163001663717654
"TM11B_10895.28","~ PGA",0.334810692870777,-0.00294092320538877,0.987694204933598,0.475200680366298,0.00537749434594817
"STMN2_10900.272","~ PGA",0.286510052790797,-0.207900648134791,0.270273481867131,0.542860135319708,0.568196563416116
"APRV1_10902.53","~ PGA",0.618844243772249,-0.0701297072054244,0.712687980298731,0.208418644327461,0.147100565650856
"STX8_10903.50","~ PGA",0.445102560685599,-0.161750776296382,0.393136002237796,0.351539907203826,0.405457182948521
"NTRI_10907.116","~ PGA",0.833819319385272,-0.139806964686943,0.461215548793905,0.0789280465985244,0.336096059916876
"GLT13_10908.2","~ PGA",0.773705485568041,-0.10926660832329,0.565444795137472,0.11142432398577,0.247609789213309
"CEAM4_10910.6","~ PGA",0.0362455627078367,-0.280745053683651,0.13289709306019,1.44074515349179,0.876484518543542
"PLA2R_10916.44","~ PGA",0.79166838388213,-0.279387704511933,0.134861172907873,0.101456698725441,0.870113067518625
"GBGT2_10917.40","~ PGA",0.560441169901921,-0.0113112430976491,0.952694474900905,0.25146996902423,0.0210463534420146
"NEUFC_10924.258","~ PGA",0.0818061674427734,-0.3196890585953,0.0850462871108885,1.08721395323094,1.07034464175101
"CABP8_10933.107","~ PGA + Age",0.311747544396533,-0.142747887892332,0.451746699118297,0.506196958729085,0.345105012115003
"sLFA.3_10938.13","~ PGA",0.444472723292878,-0.149987083474827,0.428887914625458,0.352154885957819,0.36765619131146
"PKHA4_10939.16","~ PGA",0.0783774702665348,-0.198399203932765,0.293260684051358,1.10580875804361,0.532746156740052
"SRCA_10940.25","~ PGA",0.281952195175042,0.0800836011313557,0.673992838258442,0.549824519806977,0.171344718184805
"Syntaxin.6_10945.11","~ PGA",0.0881961483069901,-0.23369028239743,0.213911034277315,1.05455038091746,0.669766812426367
"PLD3_10948.14","~ PGA",0.751454798539793,0.0156095154747558,0.934751083370304,0.124097137944863,0.0293040228290281
"RLA2_10949.59","~ PGA",0.0186346867908085,-0.477560683582745,0.00761248104470609,1.72967790240929,2.11847377576331
"CLC2A_10953.14","~ PGA",0.325591487438497,-0.208353097858696,0.26920885222731,0.487326958226374,0.569910663577835
"CLC10_10955.4","~ PGA",0.389571799352615,-0.117863153077504,0.535060143795494,0.409412488725716,0.271597398071437
"GCSH_10956.82","~ PGA",0.088250019999223,-0.449898185069144,0.0126135761754718,1.0542851875203,1.89916176568028
"BET1L_10959.125","~ PGA + Prednisone",0.373526209047064,-0.0728444055488602,0.702060400341149,0.427678919832055,0.153625522618848
"TIG3_10961.15","~ PGA",0.436282216648935,-0.0597233635555873,0.753901948268841,0.36023248898118,0.122685134362103
"a2.HS.Glycoprotein_10966.1","~ PGA",0.0667071565139476,-0.22625003020827,0.229273714300208,1.17582757136393,0.639645733271551
"PRL_10967.12","~ PGA",0.479021489682265,-0.173514469117937,0.35915454778148,0.31964500299237,0.444718629957685
"NAR3_10970.3","~ PGA + Smoking",0.384464092010464,-0.10068126344268,0.59654868069239,0.415144215992431,0.224354110428791
"ISK7_10974.20","~ PGA",0.761169353910462,-0.152492520360374,0.421127501636338,0.118518705534131,0.375586396150615
"MUCL1_10975.59","~ PGA + Aspirin",0.888493075078174,-0.0305403563636526,0.872719051024229,0.0513459527400041,0.059125543496564
"MUC1.region.3_10976.44","~ PGA",0.0854479477262376,0.0210389121616273,0.912131529962068,1.06829836362638,0.0399425316080257
"UCMA_10977.55","~ PGA",0.822081836158548,-0.0149325019937458,0.937575459884126,0.0850849473954591,0.0279937684083059
"SOM2_10978.39","~ PGA + Sex",0.446598868534951,-0.144783911649909,0.445252736778101,0.350082381554885,0.351393402434119
"ACES_10980.11","~ PGA + Smoking",0.775811731034848,-0.237223156673371,0.206868030144684,0.110243657727477,0.684306621004415
"NRG3_10981.56","~ PGA",0.749273322928794,0.0022625003020827,0.990532805854519,0.12535972971481,0.00413113631356493
"LRRK2_10990.21","~ PGA",0.669483947719996,-0.0495432447677031,0.794872599887382,0.17425983164705,0.0997024733556985
"Osteocalcin_11067.13","~ PGA",0.94161937368876,0.187314185697069,0.321599407305573,0.0261246145236227,0.492684760309645
"IL.5_11071.1","~ PGA",0.917617474987158,-0.152056939013669,0.422471060431907,0.037338324380733,0.374203035176277
"GPDA_11081.1","~ PGA",0.781985867462785,0.141616763582567,0.455376207723515,0.106801095710471,0.341629663936769
"NSE_11083.23","~ PGA",0.630147463606283,-0.0409467000134898,0.829896427890208,0.200557807472679,0.0809761047353413
"IgA_11089.7","~ PGA",0.0258200933343563,0.403358928862167,0.0270860066536747,1.58804219218104,1.56725501918654
"LPPL_11094.104","~ PGA",0.66504225065081,0.0411729248754427,0.828970331483904,0.177150762754608,0.0814610123971282
"HEMK2_11096.57","~ PGA",0.605659203141347,-0.0101801187878842,0.957420543784212,0.217771679180203,0.0188972579106842
"PDXK_11098.1","~ PGA",0.638188162879636,-0.135734917171789,0.474497389197791,0.195051255366155,0.323766172825966
"TLR4_11101.18","~ PGA + Methotrexate",0.480890706736806,-0.127718142052568,0.501215060867115,0.317953615631375,0.299975887491919
"REG4_11102.22","~ PGA",0.388262323366905,-0.20443964940305,0.278507505778729,0.41087475096242,0.55516309609399
"HSP.27_11103.24","~ PGA",0.63820548803025,-0.125328573521952,0.509321862697756,0.195039465559296,0.293007681284634
"YKL.40_11104.13","~ PGA",0.269377461252004,0.000226224861952982,0.99905336511149,0.569638744408768,0.000411313020814595
"Alpha.enolase_11105.171","~ PGA",0.814401320260028,0.0144783911649909,0.939470345457563,0.0891615309538044,0.0271169239268428
"TEN3_11107.25","~ PGA",0.610584559402719,-0.0708083817912834,0.710026046316335,0.214254182433335,0.148725719500675
