"Protein","Nominal_pvalue","Active_mean","Control_mean","the_log(fold_change)","Nominal_pvalue_and_fold_change","Absolute_nominal_pvalue_and_fold_change"
"LAML2_6536.54",7.14852754118496e-06,3051.93310703704,2239.53446503704,0.446524472661122,2.29771822146878,2.29771822146878
"FAM3D_13102.1",0.0107425264579114,7016.12537040741,3124.85798348148,1.16688390278288,2.29747021080722,2.29747021080722
"PRND_18231.147",4.42428471420584e-05,2777.40810692593,1926.70076125926,0.527606657591579,2.29728218595795,2.29728218595795
"CPNS2_22063.20",9.06671325732971e-05,2001.21378611111,1350.07633737037,0.567834312130498,2.29549866607119,2.29549866607119
"SYAC_12340.17",0.00052692796584752,5150.67514392593,8368.50724222222,-0.700208749319943,-2.29545845813544,2.29545845813544
"P5I11_13022.20",0.0244532354378216,6904.23028777778,2573.83345681481,1.42356188067132,2.29430296606935,2.29430296606935
"TRIL.ECD_6527.1",4.48007484224248e-05,2096.02374485185,1454.25825105926,0.527371570929077,2.29338851910476,2.29338851910476
"Tenascin_6259.60",8.94069964496373e-05,12787.8161325926,8635.71078133333,0.56638307386885,2.29307465173613,2.29307465173613
"Annexin.A8_18290.6",1.92186800742527e-06,1059.86216054444,802.774794207407,0.400809424233142,2.29113746975205,2.29113746975205
"RFNG_7203.125",1.31924799936312e-06,1699.8141357037,1297.55246914815,0.389584127050395,2.29062748956089,2.29062748956089
"CEP76_23675.16",0.00052912776676151,6053.23432092593,3729.57234566667,0.698695986700077,2.28923509272155,2.28923509272155
"IL.19_3035.80",0.000104951270546959,6595.10728355556,4426.46786011111,0.575240181848053,2.28888775871258,2.28888775871258
"ATS13_3175.51",0.000176671070411328,21655.1871603704,14191.0859872963,0.609727643982856,2.28820697431743,2.28820697431743
"Plasminogen_4151.6",4.07186139846231e-05,8509.32736618519,5929.6242387037,0.521104412371654,2.28775624586116,2.28775624586116
"FIBP_19169.88",0.00157135506217652,1166.47236625185,2052.6815225963,-0.815357677697278,-2.28603925202764,2.28603925202764
"TYY2_21913.5",7.39078310876083e-06,1385.84148148889,1017.74668726296,0.445383719693,2.28540173089822,2.28540173089822
"FBLN7_21891.31",0.000219933323791778,15506.5511935556,10057.4009051481,0.624620329505989,2.28467937730113,2.28467937730113
"PSG6_6456.17",6.43181653732251e-07,731.012366274074,566.164547322222,0.368674400038483,2.28270887756313,2.28270887756313
"FETUB_3367.8",0.000123184785904346,14607.9295062222,9747.4046502963,0.58366166613509,2.28179197240889,2.28179197240889
"NGF.R_8374.5",0.0175247889746777,5179.35880671852,2104.73539104444,1.29913463851889,2.28173148855457,2.28173148855457
"LMA2L_8013.9",0.00042183225648689,2882.38362140741,4603.90012348148,-0.675594177074674,-2.28003590894087,2.28003590894087
"LRRC4_21690.31",0.000168671394331977,6827.0044442963,4492.58633755556,0.603706461651397,2.27775946519371,2.27775946519371
"ADAM.10.CD_8654.13",9.40209589930077e-08,800.116275718519,639.202304522222,0.323937063128479,2.27623296153151,2.27623296153151
"IF1AY_19224.5",4.63864812732318e-05,39504.3348563333,56839.5641574074,-0.52488452154763,-2.27464406104432,2.27464406104432
"OX26_6463.59",3.79122286898105e-06,1708.70744855556,1277.78183125926,0.419263880009532,2.27292201861301,2.27292201861301
"MEIS2_23568.41",0.00155366564463546,1114.50487657037,1952.74271611852,-0.809098950071046,-2.27246964728541,2.27246964728541
"RBP56_23016.24",9.88579989248651e-05,826.568888903704,1224.54790115926,-0.567042241043648,-2.27099747562712,2.27099747562712
"NUDT3_12796.44",0.000345105990025187,505.289320988889,795.99987652963,-0.655658517273307,-2.26992093226346,2.26992093226346
"IGBP1_12358.6",5.75817595994857e-05,6104.00360051852,8842.05613151852,-0.534626079735969,-2.26666224598265,2.26666224598265
"GATM_18188.12",0.00157504057129094,8325.22839537037,14582.1313994815,-0.808639849902255,-2.26638158247169,2.26638158247169
"CHL1_3601.54",0.000344112535393334,12987.5188886296,8252.32292159259,0.654253665808733,2.26587639794305,2.26587639794305
"TMCC3.region.1_8922.4",0.00392748738379354,2735.62940344444,1424.59960911111,0.941316301574317,2.26469895975953,2.26469895975953
"CUL1_17797.1",9.43901146929769e-06,2755.033786,2016.40139911111,0.450287150712296,2.26272602222125,2.26272602222125
"AGFG2_23597.11",0.00127478188265974,4047.63596713704,6954.44028796296,-0.780854863487904,-2.26023446874574,2.26023446874574
"LEMD1_8040.9",1.68731644139599e-05,1695.655,2354.33802466667,-0.4734788032514,-2.25982127117732,2.25982127117732
"CAMLG_21140.19",0.00227217580324896,1500.45421811481,2712.85736631852,-0.854413897082142,-2.25869275218766,2.25869275218766
"MGT4B_7141.21",6.23384096392367e-05,3958.16864203704,2728.03609048148,0.536970350686263,2.25809149657029,2.25809149657029
"CB39L_21154.8",6.92867960553905e-05,2753.32588473333,4009.60082296296,-0.542283237891313,-2.25554552563459,2.25554552563459
"CBPA4_9267.2",0.00566659808544127,12588.384690663,6278.38349814815,1.00362811212874,2.25482878766387,2.25482878766387
"SMTN_12546.1",0.00375903860669001,1767.76415633704,3367.2395679037,-0.929640555250181,-2.25430696301037,2.25430696301037
"ARMC3_24963.1",0.00010680628619831,658.831152248148,976.379053537037,-0.567532571778487,-2.25390066354312,2.25390066354312
"PDIA5_5593.11",0.00162349762214118,20526.2410286296,35917.0854724444,-0.807200835074906,-2.25172575205453,2.25172575205453
"ATPK_11539.4",5.96932764097259e-07,1569.22644037037,1221.3577982963,0.36156764757461,2.25042400535919,2.25042400535919
"FAK2.FERM_11395.5",7.31790477929406e-05,2095.1691974963,3054.76658440741,-0.543995392594167,-2.2497545512993,2.2497545512993
"TANK_14013.11",0.00737881439247005,1754.1479012,3642.23874495185,-1.05405509864577,-2.24725960920766,2.24725960920766
"FOXO3A_11540.37",3.87019204432952e-05,815.03502057037,1160.09820996296,-0.5093129884045,-2.24722513799153,2.24722513799153
"GPVI_3194.36",0.000353217370336932,8559.85086392593,13438.1238274074,-0.650674163094549,-2.24609984824414,2.24609984824414
"Cadherin.E_14759.149",5.53706369665153e-06,1859.24987640741,1382.92483541852,0.42699793082941,2.2446087681098,2.2446087681098
"RA51D_12554.10",0.00010355551012725,897.473415596296,1325.80024694444,-0.562922316634911,-2.2431479266669,2.2431479266669
"AGAP3_13960.15",1.0551522703186e-07,707.4946502,566.193724285185,0.321423480445329,2.24247033040239,2.24247033040239
"Endothelin.converting.enzyme.1.CD_8767.44",1.84623667612158e-05,2054.02676951852,1479.39135803704,0.473451230669134,2.2411820683546,2.2411820683546
"SRSF7_12987.12",0.00810287256386057,3599.39623444444,1712.54333337037,1.07161443425389,2.24113262552307,2.24113262552307
"AMPM2_3170.6",0.000283979615108315,9454.63567936667,14646.1672426667,-0.631429402788902,-2.2394987664904,2.2394987664904
"Apo.E3_2937.10",8.03577870783038e-05,74865.2058833333,51247.5435385185,0.546812518846114,2.23918197115822,2.23918197115822
"Inhibin.bA.chain_13738.8",0.000293236598000007,1231.21372421111,794.267119303704,0.632385032803296,2.23407835195095,2.23407835195095
"MPIP2_12427.8",0.000758335951239557,5843.50539077778,3559.96668722222,0.714970328837662,2.23080634531059,2.23080634531059
"G6PE_7161.25",0.000143165107773765,4568.95679011111,3056.14930040741,0.580149774349463,2.23019018995307,2.23019018995307
"TXTP_22818.4",0.000116664836263423,2793.21160492593,1886.11705759259,0.566505655397814,2.22810074669612,2.22810074669612
"UBE2F_18213.30",0.00060123224293687,512.243436207407,826.716193425926,-0.690562553144604,-2.22427279848677,2.22427279848677
"TCPA_19265.9",0.00268477093903281,1439.14604934444,2619.47563790741,-0.864065035455986,-2.22159135837865,2.22159135837865
"Mn.SOD_5008.51",0.000208390638900153,23931.976912963,15752.0451844444,0.603400421645229,2.22119044253251,2.22119044253251
"RBBP6_9887.40",2.16549138100147e-06,3199.07160492593,2437.73329225926,0.39211299262114,2.22110190819561,2.22110190819561
"EPHAA_6036.78",0.000819112982488451,1787.06798352963,1085.37323041852,0.719403286652658,2.22055060834564,2.22055060834564
"TRAIL.R4_14121.24",2.22109727365006e-06,1107.95744846667,843.992860077778,0.392599775854685,2.21953630128333,2.21953630128333
"SUMO3_14623.26",9.2639808479635e-05,13391.2223461481,19604.6258844444,-0.549906455754794,-2.21788401043395,2.21788401043395
"FAIM1_16594.44",0.00145844863303428,550.019444440741,945.239917751852,-0.781197933925963,-2.21556238357499,2.21556238357499
"EDAR_2977.7",0.00103776422837098,823.630596703704,1376.65843625185,-0.741101325587228,-2.21137321142336,2.21137321142336
"Omentin_18830.1",0.00047945301450776,7914.84954737037,4990.51977374074,0.665371843281715,2.20853811666899,2.20853811666899
"ART_2813.11",8.21810896344002e-06,1043.17664604444,772.216790133333,0.433905649009164,2.20650920115123,2.20650920115123
"DJC10_8297.8",6.33984976037022e-05,4539.70687240741,6534.84802462963,-0.525554538774833,-2.20623645271146,2.20623645271146
"IFIT2_9853.3",0.000236171690355304,2682.67960911111,1760.6097942963,0.607599565987531,2.20362519157401,2.20362519157401
"Endothelin.3_6113.31",0.000104305843760967,2052.64753092593,1399.5400822963,0.552533111505615,2.20001631588362,2.20001631588362
"RHOQ_21827.7",4.07859665117535e-05,6413.51526751852,9072.71991792593,-0.500419803057971,-2.19658734185016,2.19658734185016
"Testican.2_5491.12",0.000583182658776467,16761.6416055185,10475.571111037,0.678134551508853,2.19321964602556,2.19321964602556
"NMB_9321.400",1.61760888557379e-05,967.642530855556,704.6605967,0.457545638057372,2.19215902054545,2.19215902054545
"LRP10_16610.13",0.000169102469503324,6001.45203707407,4012.37534992593,0.580855026011181,2.19089805895931,2.19089805895931
"FA69C_14341.8",1.03075232824939e-06,1536.78617285185,1192.57403292593,0.36583761459134,2.1902133408686,2.1902133408686
"GPNMB.ECD_8240.207",0.000479992457164862,8953.57481518519,5671.988395,0.65860922877827,2.1857696439381,2.1857696439381
"PLAK_23007.8",0.00230838753896311,8768.85510277778,4936.7162757037,0.828836758359531,2.18538665227115,2.18538665227115
"C1QRF_6404.20",4.26767392658567e-05,1186.31635803333,839.676543207407,0.498583197501406,2.17871322923158,2.17871322923158
"SIG14_8248.222",0.00131901763605174,4921.85911525926,2914.06069966667,0.756172433315233,2.17758710935062,2.17758710935062
"TMM70_8074.32",0.00835618918208221,646.2105761,312.619938274074,1.047594568955,2.17689285723875,2.17689285723875
"CSN5_24725.4",0.000473593680314281,660.683148174074,1040.00808631111,-0.654564293755055,-2.17616059008327,2.17616059008327
"BACH2_12756.3",9.40834926303299e-06,2260.79839503704,1674.91139918519,0.432747565859114,2.17519982747108,2.17519982747108
"EIF1A_13545.97",0.000435663996812299,667.124403303704,1044.78775722222,-0.647182175721288,-2.17508113356782,2.17508113356782
"PPM1G_21823.5",2.59533649572733e-05,5532.18506185185,3982.50627555556,0.474172782997748,2.17446454796079,2.17446454796079
"PAFAH_5015.15",0.000791767475496622,22787.5544851852,14023.8048155556,0.700368283957298,2.17212383635122,2.17212383635122
"Tropomyosin.4_9863.1",0.00104391623838782,651.596831348148,1079.42769545185,-0.728215115586043,-2.17105273595461,2.17105273595461
"ITM2A_7765.15",3.91332449604281e-06,2093.61121403704,1585.5154527037,0.401041618783623,2.16861416122442,2.16861416122442
"AKA7A_18399.1",8.67282526757507e-06,1488.2799794,1106.52187235185,0.427613986984568,2.16451332872209,2.16451332872209
"PMGE_12020.39",0.00524778106360743,598.73263377037,1155.84944447407,-0.948969680164929,-2.16367392308556,2.16367392308556
"GDP.GTP.exchange.protein_14106.46",4.98273840314111e-06,722.312304525926,958.422366285185,-0.408038829294919,-2.16363891406327,2.16363891406327
"STCH_17515.6",0.000188573667717801,4368.48156388889,2920.67975311111,0.580827723823263,2.16330386517622,2.16330386517622
"VSI10_10825.12",4.76608696819849e-05,783.388250985185,553.809711937037,0.50033713747028,2.16237607215153,2.16237607215153
"PCKGM_20079.6",0.0524627872878799,4845.28160492593,1503.08798355556,1.68865105649838,2.16172435267411,2.16172435267411
"C1QT1_6304.8",0.000165480227049576,5523.4946297037,3717.23567911111,0.571351166296354,2.1604238211974,2.1604238211974
"PECI_12859.33",0.00120120000982496,2292.35615230741,3825.58333333333,-0.738848543809891,-2.15772196295228,2.15772196295228
"CKS.1_12530.14",2.89279982302031e-08,4684.58479418519,3841.79246907407,0.286141596344491,2.15713039244289,2.15713039244289
"MAT1_23540.3",4.49697821091737e-05,1980.15596711111,1403.87572007407,0.496198843908843,2.15701568170762,2.15701568170762
"TOIP1.Perinuclear_10606.34",2.52874715671359e-05,4385.19905344444,6070.30913588889,-0.469127657748698,-2.15662421864526,2.15662421864526
"DHPR_11257.1",3.7785256705039e-05,5174.59131685185,7251.9721192963,-0.486928453802415,-2.15352757660051,2.15352757660051
"IL.10.Rb_2631.50",2.75837420080191e-06,1195.68981485185,914.572263374074,0.386674103285963,2.14965544563321,2.14965544563321
"Lectin..mannose.binding.2_9468.8",3.7910170227442e-05,4984.26954733333,3558.62831274074,0.48606083498242,2.14899367933242,2.14899367933242
"sRANKL_2917.3",5.66454831170611e-05,1343.96405347037,946.422654288889,0.505938038736429,2.14863522646805,2.14863522646805
"NET4_3327.27",0.00120228044699439,6368.07806562963,3823.99921814815,0.735775793497216,2.14846106119706,2.14846106119706
"ASML_10089.7",0.000657194017734288,640.782777785185,1022.9579012,-0.674839495346908,-2.14754604399513,2.14754604399513
"VLDLR_18938.3",4.58498515252227e-05,1583.21588478519,1124.11454732222,0.4940689387383,2.14359816267058,2.14359816267058
"SH3L1_12693.2",9.22826452021639e-05,1306.73098765926,1887.41102881481,-0.530446469549383,-2.14028783264735,2.14028783264735
"CSTF1_24055.44",0.000236085604700018,2456.21823055556,1632.51831281481,0.58933957192261,2.13749366424591,2.13749366424591
"RELN_21713.11",0.000224807497889991,6809.32942422222,4537.14288055556,0.585728637349386,2.13684889362898,2.13684889362898
"SC22A_13713.164",0.00199006117377155,766.681152285185,1326.61246913704,-0.791048372393318,-2.13672731679762,2.13672731679762
"DCP1B_12715.30",0.0273876395124072,517.552427966667,200.728621392593,1.36645867311049,2.13501706417414,2.13501706417414
"ARMC5.ARM.2_9945.8",9.95405608395914e-07,1816.76876537037,1419.8606172963,0.355625495566634,2.13446419474867,2.13446419474867
"CRIPT_19294.26",8.15441972722456e-05,2811.75049385185,1958.21790122222,0.521927269588297,2.13395545564672,2.13395545564672
"GLPK5_25074.119",1.24220059547243e-05,827.673065825926,612.516111122222,0.434313217846141,2.13065737453489,2.13065737453489
"EPO.R_2715.25",3.61576796751794e-06,359.340205762963,471.36218107037,-0.391485646832556,-2.1303863764491,2.1303863764491
"RTP4_18315.38",0.00363059703765416,777.210720137037,1423.28497941852,-0.872846851220434,-2.1297654768754,2.1297654768754
"SAA.4_15516.12",0.000219119242451151,70374.0237474074,47023.6160492593,0.581657519315785,2.12847069240841,2.12847069240841
"SE1L2_9082.25",2.95574185356412e-05,2228.63481485185,1609.41092592593,0.469627503307764,2.12709958265072,2.12709958265072
"AR6P1_24699.20",0.000651878165311173,10660.9034568889,16919.3813577407,-0.666347114267177,-2.12287100285955,2.12287100285955
"Retinal.dehydrogenase.1_11265.8",0.000896792753835594,938.227551444444,1519.68172838519,-0.695759435336254,-2.12019323043486,2.12019323043486
"Cathelicidin.peptide_9384.17",0.00468896834339739,6816.16004111111,3627.15808640741,0.910119584710429,2.1195981599104,2.1195981599104
"Galectin.8_4909.68",0.316485725459404,172.080493833333,3255.77197542593,-4.24184418586673,-2.119419942673,2.119419942673
"HVEM_11545.9",3.046181315795e-05,3014.57674903704,2177.739753,0.469123902265255,2.11867812614922,2.11867812614922
"G3BP2_9831.12",0.000325246959949166,13419.8746502593,20443.8489712963,-0.607295642639457,-2.11811769819293,2.11811769819293
"NCAM1_20161.41",0.000230048644366518,44061.4683548148,29437.0577362963,0.581884094089245,2.1169992605719,2.1169992605719
"KHK_21856.59",4.47214397243945e-06,1796.6143827037,1365.76837455556,0.395567955781136,2.11608453880716,2.11608453880716
"RUXG_19276.124",0.0148654115176167,1594.26629632593,3552.81205766667,-1.15606874443585,-2.11308911437695,2.11308911437695
"C1s_8840.61",8.45481138394569e-05,29813.5003707407,20809.2351437037,0.518741831633395,2.11278157078331,2.11278157078331
"Lysosomal.acid.phosphatase_9237.54",0.119481943204,1782.85454721111,365.221831292593,2.28734409589032,2.11052718860193,2.11052718860193
"UT1_13430.50",6.01846014076122e-07,1706.04804518519,1349.12207811111,0.338637376501806,2.10649874849087,2.10649874849087
"GBP1_15326.64",0.000801695736123353,21234.6630050741,13254.7690535556,0.67990967982865,2.10499385944586,2.10499385944586
"UNC5B_15394.79",0.000538058195673629,10470.8055147407,6701.77551437037,0.643757165156512,2.1045520938324,2.1045520938324
"RAB2A_16857.2",0.000286772494480095,1671.96810698519,2523.86273667037,-0.594086121657313,-2.10452781128358,2.10452781128358
"WSCD2_6274.15",0.000183962836399108,342.985020577778,506.506563777778,-0.56243539496166,-2.10084800315531,2.10084800315531
"FLII_12677.164",0.00252315413828444,2638.97481483704,4621.44722214815,-0.808367125015141,-2.10018323543413,2.10018323543413
"LMOD1_12504.26",1.50164294334606e-05,1887.1927777037,1395.87878611111,0.435068134783435,2.09852213797623,2.09852213797623
"DNJC1_24917.95",0.00385521517062332,806.389341592593,1473.04493835185,-0.869252968176159,-2.09833440011177,2.09833440011177
"CBPN_7142.5",7.49498649161239e-06,2293.91539096296,1727.38386825926,0.409223458089261,2.09736399444347,2.09736399444347
"GRN_4992.49",0.000580492671309793,16675.5010696667,10646.5865024074,0.647339163336002,2.09492110996037,2.09492110996037
"CD032_9490.3",1.67113435722852e-05,2128.21728388889,1570.57218114815,0.438355204092652,2.09401782670212,2.09401782670212
"ARFP1_13488.3",0.00347164536816108,4386.81709861852,7910.92728396296,-0.850672254222371,-2.09219833358885,2.09219833358885
