"Protein","Nominal_pvalue","Active_mean","Control_mean","the_log(fold_change)","Nominal_pvalue_and_fold_change","Absolute_nominal_pvalue_and_fold_change"
"GX_2949.6",0.019828913378755,1199.22146095556,713.042510292593,0.75003811153481,1.27709070585912,1.27709070585912
"TRAF1_17747.45",0.000280718919002335,2614.91024695556,2038.32440340741,0.3593777513041,1.27641213587079,1.27641213587079
"RGS21_19381.7",0.0973610438099429,952.71627572963,2283.2301440963,-1.26095774657044,-1.27560349171174,1.27560349171174
"MCTS1_12488.9",0.0015340931830353,932.14724282963,1275.88269546296,-0.452865926532374,-1.27443185912445,1.27443185912445
"HNRH1_14309.8",0.00155252793862463,3300.25456796296,2410.00119340741,0.453543451418097,1.27398567440237,1.27398567440237
"UBE2K_17380.2",0.000158755801913497,36541.9135385185,46095.63288,-0.33507789207586,-1.27305151503242,1.27305151503242
"IL.26_16760.2",0.00119829111499495,3837.69080251852,2837.40016459259,0.435668848938184,1.27277938294598,1.27277938294598
"TBCC_21326.28",0.0717881928547937,1614.45382713333,3481.47288081481,-1.10865160454783,-1.26823865395395,1.26823865395395
"Fucosyltransferase.3_4548.4",0.0214981424864796,1132.90590534815,669.012181062963,0.759923657491216,1.26724797918518,1.26724797918518
"NEC1_13388.57",0.00287122407233512,2113.21913581481,1496.55098762963,0.49780094665996,1.26537661070421,1.26537661070421
"FXR1_13076.4",0.00649513393731574,1979.5860082963,2956.04549385185,-0.578469722491249,-1.26535154830822,1.26535154830822
"CBPA2_9276.7",2.37155608796366e-05,815.996440355556,675.303292181481,0.273027267865767,1.26274199468785,1.26274199468785
"I.309_13687.5",0.00263384080828104,1252.32837455185,892.29065842963,0.489027261469269,1.26140204213043,1.26140204213043
"DDX46_14216.35",0.00018882210893186,609.674135803704,482.151337444444,0.338552293856872,1.26075085189679,1.26075085189679
"PLACL_7106.37",1.20349695082267e-05,549.994218103704,656.874999992593,-0.256202406888448,-1.26040183328433,1.26040183328433
"SC22A_13713.164",0.0114082564479924,819.177921840741,1284.0294239,-0.648429524578268,-1.25975638174737,1.25975638174737
"Ephrin.A1_20091.138",0.00434513108359219,4064.72843618519,2808.62094655556,0.533297038838105,1.25964606837568,1.25964606837568
"STMN4_6267.51",0.0325712485613101,2013.37460899259,1119.98024691111,0.846142337742713,1.25835377164399,1.25835377164399
"PKP2_14067.6",0.0285795204033939,1073.53298353333,1888.54131683704,-0.81490582924248,-1.25816983222368,1.25816983222368
"FKBP6_12529.32",0.000416834847492997,2443.15666666667,1887.69641974074,0.372119610511631,1.25777767279039,1.25777767279039
"SRSF6_11573.3",0.00481207049909934,415.219423855556,285.274506177778,0.541523109276637,1.25507079173951,1.25507079173951
"FUT10_7156.2",0.00177406272127325,5981.91864214815,4362.73423881481,0.455375696138238,1.25275267035059,1.25275267035059
"LFA.1.beta.2_12750.9",0.000403801077959883,1377.88561718519,1066.90940331481,0.369018455339763,1.25238683643664,1.25238683643664
"KRIP.1_25089.21",0.00531997915937785,3583.77168696296,2447.32658444444,0.550272094605334,1.25136830559967,1.25136830559967
"UB2D4_13475.10",0.000150765295878381,23576.6819337037,29582.2262140741,-0.32736993191843,-1.25110921561753,1.25110921561753
"aldolase.C_9876.20",0.00149640322958589,4704.40222225926,3461.94201655556,0.442429853139892,1.24984281673217,1.24984281673217
"THOC1_9875.107",0.000214225539744076,996.288950548148,786.775493833333,0.340612201451626,1.24975002240651,1.24975002240651
"TrATPase_3232.28",0.000975628245446108,4985.39238696296,3739.69617277778,0.414785994968144,1.24880268018904,1.24880268018904
"FNBP2_25091.83",0.000340672715265761,1043.45164613333,1339.27658438889,-0.3600901864479,-1.24867128946081,1.24867128946081
"CLC9A_20575.82",0.260922072600859,266.52549382963,1173.02224298519,-2.13788492809427,-1.2474327244268,1.2474327244268
"DYTN_22124.94",0.00102046984403187,6120.42255177778,4584.05376533333,0.417007294265553,1.24735214547308,1.24735214547308
"fibulin.1_6470.19",0.00143792018907545,54501.5620162963,40208.6424281481,0.438791951182119,1.24716310102333,1.24716310102333
"Tropomyosin.1.alpha.chain_5033.27",0.000135286345244336,1110.96181074074,888.522818911111,0.322328492083928,1.24700707588194,1.24700707588194
"IP16.HIN.2_12893.159",0.0308069399990756,5333.74360074074,3011.35909488889,0.824733719461512,1.24646249227536,1.24646249227536
"HTAI2_7753.21",0.00011596215280485,3253.56090533333,2612.92720166667,0.316352630117424,1.24506389951316,1.24506389951316
"SPSB1_13942.140",3.74284533586712e-05,664.090061718519,546.588045266667,0.280925002200569,1.24359827123606,1.24359827123606
"TGF.b1_21925.15",8.16027627807179e-05,1389.67039103704,1126.41384768889,0.303005762786438,1.23877698658071,1.23877698658071
"MD2L2_23404.16",0.000899924747966592,1279.10176951852,964.954135811111,0.406598776371186,1.23841603415302,1.23841603415302
"FGF.19_13724.27",0.0259338056284005,5090.24012344444,2962.95423875185,0.780697369782195,1.23829044555937,1.23829044555937
"TAGL_9756.6",0.00372021676989643,2719.95170785185,1910.89870377778,0.509329733498524,1.23738182775363,1.23738182775363
"RUFY1_11425.31",0.0324167264910636,3571.3068107037,2011.06306585185,0.828493756582203,1.23381845573375,1.23381845573375
"ANR45_23413.38",0.107031217757653,1660.6720989,688.244197551852,1.27077479315917,1.23327363596708,1.23327363596708
"GCNT4_10854.15",0.000895154641493058,2524.72419754444,1907.32676951852,0.40457376345769,1.23318207008006,1.23318207008006
"ITIH3_7145.1",0.00130362432101014,2779.82088481481,2067.33897107407,0.427216967685134,1.23245582072294,1.23245582072294
"Alpha.amylase.2B_10439.57",0.00918536244477082,7490.58304518519,4926.55786007407,0.604498017199105,1.23130424921459,1.23130424921459
"TGT_21380.77",0.000684489322932516,594.3531893,778.078086433333,-0.388594453559109,-1.22975895642243,1.22975895642243
"SERC_18342.2",0.0127881732019583,9204.01526781482,5869.05965037037,0.649134005671297,1.22893497560906,1.22893497560906
"DCXR_17758.79",0.00246506495642187,1038.71072013333,1439.73471192963,-0.47100908151384,-1.22847252492758,1.22847252492758
"DKK3_3607.71",0.00201409990542031,2295.24351859259,1673.90152259259,0.455432572363251,1.22780932092402,1.22780932092402
"TEN2_11164.7",0.000203882516780418,2642.90160488889,2098.80102881481,0.332557312215401,1.22734267226513,1.22734267226513
"TCEA2_20141.42",0.00226220663017313,214.791255140741,296.252016459259,-0.463889716191694,-1.22720527404587,1.22720527404587
"CSRP3_9171.11",0.00321876211234899,1001.28882715926,1408.29664601852,-0.492093070374095,-1.22644903104434,1.22644903104434
"MCF2L_13934.3",0.00219282497527743,693.250164644444,954.02868317037,-0.460656588060176,-1.22488403931711,1.22488403931711
"PXDC1_9235.3",0.00740079185143277,16854.8679629926,11315.6925513704,0.574840441444221,1.22482506598584,1.22482506598584
"WF10A_13429.3",0.0164456050245737,1069.04329215556,664.34454732963,0.686316715810181,1.22435480429931,1.22435480429931
"Glutathione.peroxidase.3_21796.43",0.0011651673095508,4183.8360082963,3133.36687248148,0.417112605535006,1.22364642341526,1.22364642341526
"RNase.1_7211.2",0.0128219614148574,1870.88096712222,1195.25286014074,0.646401913571038,1.22302185398236,1.22302185398236
"MYP2_15422.12",0.0522560507179086,261.274753085556,134.886892999259,0.953817556152373,1.22266383022856,1.22266383022856
"PAP1_15304.1",0.0224561422225414,13850.568354037,8285.20111111111,0.741336555768247,1.2222155213871,1.2222155213871
"AMGO1.CD_9979.13",0.119310028203585,2815.24232508519,1125.19837445926,1.32307973566767,1.22163001908898,1.22163001908898
"TCP11_8334.65",0.00254965007435761,2312.73882718519,1668.54847737037,0.471008751963947,1.22157034522639,1.22157034522639
"HMG.2_22978.13",0.0132835746437159,763.405555566667,486.563827144444,0.649820616312097,1.21950862898557,1.21950862898557
"VLA.4_21688.50",0.00530609310094532,2762.22800407407,1905.70823044444,0.535505154379565,1.21839478670406,1.21839478670406
"CSTF1_24055.44",0.13408243458756,4239.2507407037,1611.79127581481,1.39514437114572,1.21744219993634,1.21744219993634
"Sorcin_12356.65",0.00134513065655365,1602.39220164815,2149.61302477778,-0.423849662836673,-1.21697221101595,1.21697221101595
"RET1G_18927.14",0.00456158443097726,1301.36582307037,907.680823059259,0.519769588344251,1.21672045977834,1.21672045977834
"DHI1_21967.20",0.00267224297434685,5038.03444451852,3630.64713985185,0.47263426326927,1.21614659254062,1.21614659254062
"CD30.Ligand_3421.54",0.0018229455130199,2572.40409466667,1891.10672840741,0.44388650404646,1.21590559142927,1.21590559142927
"IGF.I.sR_4232.19",0.00242147908249303,3688.86654318519,2673.37469133333,0.464515540658018,1.21513515781928,1.21513515781928
"STA5B_16551.14",0.00044424179532989,1312.96724272963,1021.35699585556,0.36234370192877,1.21471399122653,1.21471399122653
"LPLC1_11246.3",0.00917201196725038,24152.4274479259,15981.9289717407,0.595726647087194,1.21381412459344,1.21381412459344
"AP4AT_7947.19",0.321174232856873,2109.67483534815,383.366378596296,2.46022493049638,1.21352883823365,1.21352883823365
"DSC2_13126.52",0.000675188711984398,1293.76067905556,992.359465044444,0.382636059350067,1.21317625767489,1.21317625767489
"CK5P3_21238.40",0.00131522875798977,6126.8861727037,4576.50960903704,0.420906338917973,1.2126306167942,1.2126306167942
"KDSR_19483.16",0.000729269060707049,1598.52024695926,1223.04222222963,0.386262807626447,1.21174977046824,1.21174977046824
"VAV3_9830.109",9.19435715100657e-05,1013.6669342037,1247.94761318889,-0.299973677061891,-1.21083733710331,1.21083733710331
"EIF3M_23410.46",0.00677936235671114,3063.75220172222,4510.45263381482,-0.55797260249232,-1.21013720304319,1.21013720304319
"PEX26_19366.8",0.00030705228770233,857.28810697037,675.419835396296,0.343995580922529,1.20838343263488,1.20838343263488
"RBP56_16865.62",0.000733403433362106,2743.2190947037,3583.27962977778,-0.385410780515195,-1.20813062462775,1.20813062462775
"NB5R1_18255.6",2.08269585016156e-05,1297.59892994815,1085.38086414074,0.257643156451203,1.20612401210091,1.20612401210091
"WDR26_24912.40",4.95043842842859e-05,455.368230451852,552.957962959259,-0.280136164998927,-1.20608601311688,1.20608601311688
"PHIPL_23528.199",0.0907011784112587,1039.98395058519,466.435740737037,1.15681101963922,1.20584484982156,1.20584484982156
"b.Catenin_9842.2",0.011936373063658,834.969074055556,1289.43705758889,-0.626946682791581,-1.20569847947668,1.20569847947668
"EHF_13387.55",0.33536725251489,2111.18905337778,363.016358007407,2.53994931076375,1.20515349052699,1.20515349052699
"CCD92_23418.66",0.00178756061510651,2692.9352881037,3647.46076137037,-0.437712896071333,-1.20272089277839,1.20272089277839
"HXK3_19518.12",0.000702075277823783,1776.68150200741,1364.26104945926,0.381065350386147,1.20173390777653,1.20173390777653
"CO017_25260.62",0.00274650340844565,602.669341555556,834.141419762963,-0.468925322737735,-1.20102084836363,1.20102084836363
"OGFR_24934.96",0.00148910156371431,11751.3890118889,8755.8432097037,0.424513267521968,1.20013113458285,1.20013113458285
"RPAC1_12939.1",0.00130027875354678,1284.99923867778,963.271502088889,0.415753114557952,1.19984832764969,1.19984832764969
"TNMD_6578.29",0.000468147515615236,1644.23989703704,1280.83275722222,0.360338695441298,1.19978994591477,1.19978994591477
"SEM3B_5667.3",0.00105336056551583,765.824012333333,579.494423874074,0.402218117339445,1.19757345117336,1.19757345117336
"PIM1_5359.65",0.000272380088098738,1424.23613165556,1128.60191358519,0.335651657352528,1.19653929992547,1.19653929992547
"LIRB3_11334.7",0.00031030666027242,658.331522622222,519.731419755556,0.34104800130909,1.19646763448445,1.19646763448445
"REEP2_23305.38",0.0544064851779153,6683.38855974074,3472.866461,0.944452815087134,1.19411828389048,1.19411828389048
"ZPLD1_5590.11",2.12297020963163e-06,604.027139918519,522.071275718519,0.210366589623837,1.19342146449863,1.19342146449863
"SLIM.1_16814.13",2.10798911406083e-05,659.424444448148,552.553374488889,0.255093537876551,1.19285096265696,1.19285096265696
"CHSTB_7779.86",0.00662042734391128,5525.92345651852,3781.39927985185,0.547295386234241,1.19261902528197,1.19261902528197
"IDI2_17832.12",0.0787206601391654,284.430679011111,601.213106981481,-1.07979937758407,-1.19200270510009,1.19200270510009
"APEX1_9849.13",0.00919570943563419,22703.4894654074,15143.126522963,0.58425095105864,1.18977726024746,1.18977726024746
"METTL1_12514.16",0.000403837246710848,1211.58962959259,950.266913544444,0.350496431213362,1.18951255478453,1.18951255478453
"VAP.1_21491.7",0.00261397268319785,39210.2383951852,28498.5139914815,0.460343719094904,1.18892924235768,1.18892924235768
"Uromodulin_9451.20",0.0057817230898814,8664.39798366667,5995.52154311111,0.531214254710196,1.18882706999202,1.18882706999202
"MATN2_3325.2",0.00306071850265343,9044.67386803704,6520.92244851852,0.471992420954214,1.18667230536281,1.18667230536281
"Prolylcarboxypeptidase_5722.78",0.00357453070173745,21370.3715232222,15274.206502,0.484514555720054,1.18550099385598,1.18550099385598
"CABP8_10933.107",0.0014465680418996,1072.12728402963,802.802983544444,0.41735831070179,1.18515617373595,1.18515617373595
"Sorting.nexin.15_23416.47",0.000471402888763592,11238.6353084815,14382.791317037,-0.355876829879035,-1.18386262403667,1.18386262403667
"RDH12_21345.93",0.00205686827848764,3078.55820988889,4178.13796288889,-0.440605283720982,-1.18381542098686,1.18381542098686
"ISK7_10974.20",0.00134461644590647,1545.74037042963,1163.3781482,0.409977906694802,1.17721120955053,1.17721120955053
"Vitronectin_13125.45",0.0218477819934276,4527.72253084815,2771.32405351111,0.708210132877671,1.1760485387796,1.1760485387796
"ZRAN1_21754.5",0.171521632113475,791.158292218519,2294.07409481111,-1.53587371064616,-1.17598947136867,1.17598947136867
"TOPK_17475.18",9.51494247459458e-05,781.422983537037,638.198744840741,0.292097918050297,1.17469918587053,1.17469918587053
"PLA2R_10916.44",0.00797265118040194,4642.15512344444,3149.39833337037,0.559718493031744,1.17451173913684,1.17451173913684
"LGSN_24499.36",0.000201433379979227,1166.88648144444,936.297037033333,0.317626020146738,1.17390402166703,1.17390402166703
"SYWC_9870.17",0.00935169028179372,10785.260411,7224.08823044444,0.578173592705629,1.17317775219761,1.17317775219761
"Cyclin.A_15574.37",6.4127420110375e-05,732.377242792593,603.461893003704,0.27932429132844,1.17119452798882,1.17119452798882
"AES_18396.10",6.66123446530917e-06,545.510946503704,466.339156381481,0.22622857538577,1.17105984115945,1.17105984115945
"GLTD2_7948.129",0.000992170263315713,1137.26763367778,868.055205796296,0.389713102299742,1.17046970695379,1.17046970695379
"TIMP.4_6462.12",0.00537720832358124,4184.78067903704,2927.82868311111,0.515320875021068,1.16949142357042,1.16949142357042
"CADH4_20589.5",0.0228613512367548,419.001419762963,686.337181066667,-0.711962379749939,-1.16825771897382,1.16825771897382
"FGD2_24318.13",0.00777754975549528,3381.55930040741,2304.63092588889,0.553152924286635,1.16668647400481,1.16668647400481
"PSA1_7880.9",0.0632761663995524,3640.89310696296,1854.677284,0.973124207226352,1.16654221948027,1.16654221948027
"E2F5_22125.9",6.65465800566647e-05,248.448436207407,301.502901233333,-0.279225423372424,-1.16628948327482,1.16628948327482
"RABEK_13599.15",0.000267199880470384,742.633148140741,592.310761318519,0.326295414920556,1.16590694527719,1.16590694527719
"MLP3B_11608.5",0.00041762159329306,17720.4733337407,22508.0016051852,-0.345020830983514,-1.16590027606328,1.16590027606328
"VTM2L_6549.60",0.000143765227268646,336.345102892593,272.597407403704,0.303170411867144,1.16488566324618,1.16488566324618
"Endocan_3805.16",0.00487339685896044,3614.85063785185,2549.44174903704,0.503754662736774,1.16476552233648,1.16476552233648
"Apo.B_2797.56",0.0239620634335565,2587.94259262963,1572.56781891111,0.71868337848165,1.1646090129767,1.1646090129767
"TBCEL_21162.30",0.00176380624851264,13332.099669963,17873.6772840741,-0.422932473156899,-1.16456534062791,1.16456534062791
"LPLC1_15367.38",0.0129365865691156,14691.5480251481,9582.09814777778,0.616572922460192,1.16420084627511,1.16420084627511
"RM14_8021.59",0.21648291212739,7185.73615234815,2140.28203694074,1.74733504192409,1.16123759432659,1.16123759432659
"NSF_13992.12",0.00041080951080243,1429.86561740741,1813.35903296296,-0.34278503229605,-1.16079335415451,1.16079335415451
"K1644_10432.3",0.330275797199992,129.921913572593,691.1488888,-2.41135174588127,-1.16015739005671,1.16015739005671
"SKIL_14670.1",0.00227912865762649,1620.99183114815,2197.64045266667,-0.439078551383637,-1.16014702929689,1.16014702929689
"PRP16_13645.14",0.00123504700895924,997.851214007407,756.831008233333,0.398853517791976,1.15999227156883,1.15999227156883
"Activin.AB_4383.97",3.13462500572134e-05,490.486584362963,586.328703707407,-0.257496008727263,-1.15971423365735,1.15971423365735
"VEGF.B_9453.12",0.110052488568144,1924.83742802222,832.269321022222,1.20961423793196,1.15929444589697,1.15929444589697
"BMP.6_8459.10",0.00105824305009142,522.668641974074,399.131069951852,0.389034017620385,1.15753748621074,1.15753748621074
"GPX7_8345.27",0.00789996799932378,1222.73154324444,1790.88316873333,-0.550563535960059,-1.15749083108169,1.15749083108169
