"Protein","Study_group","Age","Sex","Smoking","Prednisone","Methotrexate","Aspirin"
"NLGN3_17427.26",0.230073662977597,0.164931230662671,0.596506435968806,0.247413824717686,0.898018648248661,0.622190766730259,0.761424754646937
"KAD4_17432.25",0.353017685346563,0.461263214643297,0.508455899048083,0.803099897503063,0.428924223002286,0.983802561888229,0.263785389853792
"ETFA_17435.43",0.470364957788842,0.91110245562435,0.559131153737015,0.904290033281988,0.323646185122413,0.180003629540924,0.971739537454926
"CSNK1G2_17436.193",0.874046755309178,0.828075752047701,0.916418215055875,0.159706262919345,0.870425786770912,0.501804087208634,0.484228048479149
"Alkaline.phosphatase..intestine_17441.4",0.468180979267222,0.268840530230643,0.741243352831426,0.815883370207142,0.513118023510934,0.845228825575322,0.0819529779882704
"SFRP4_17447.52",0.0977937261360677,0.982874843530229,0.858831488764223,0.153703263439122,0.581510787883571,0.944394788336308,0.0294599249335696
"CD9_17449.23",0.721920463336561,0.99235651171535,0.995119723679154,0.895721534395428,0.13939315289994,0.613260584876899,0.438512505063173
"Histidyl.tRNA.synthetase_17450.51",0.820015675871582,0.159234005861435,0.761402721979779,0.275252176500215,0.410723068781738,0.45117611008419,0.709256446858671
"BIM_17451.13",0.587037416443038,0.672242871620144,0.484996332599878,0.426247744991893,0.403338677213989,0.793933992071838,0.955487050667235
"Ceruloplasmin_17453.34",0.635740157027336,0.355807234566063,0.568720938350114,0.49321089792312,0.446621048635733,0.366846373508397,0.141613704758154
"EGFL6_17454.15",0.766496793025447,0.385908096150057,0.330880664431895,0.773020237162921,0.118349976846644,0.310665985119382,0.639878327297617
"FOLR1_17455.42",0.802932944183535,0.00437987426415468,0.766512842806092,0.530559654693388,0.612487651719038,0.884821017624696,0.345834016351509
"GOLM1_17456.53",0.0953779146959531,0.0206782461242932,0.539607171617976,0.0620497971583146,0.899599316558852,0.456679374011165,0.0565931213238946
"Mx1_17460.51",0.338071190212257,0.82148121728186,0.532590964243008,0.614788113171578,0.686081927559476,0.709662537292483,0.985145727422678
"IRF1_17462.19",0.84201527537148,0.987067642559612,0.389548227250444,0.116953744773815,0.379960012750162,0.16896446672038,0.773496505469722
"ACSF2_17466.72",0.751505368997731,0.41183267412934,0.606442266582858,0.326710455406779,0.557922094579862,0.527626036583204,0.909365089343073
"DHRS9_17467.1",0.737309945999054,0.477438481494951,0.360343155506855,0.271981475782365,0.529801547390004,0.443774684077883,0.154923134246509
"SUFU_17468.1",0.653595610177099,0.587581279491744,0.949609646137576,0.0623467788021386,0.254716608785596,0.852502220213828,0.798978223591206
"YETS4_17474.106",0.545605208017652,0.37280770352713,0.362967374668686,0.737069596790372,0.0440953320255844,0.0960433741854965,0.0401193805120418
"TOPK_17475.18",0.14159627638441,0.576538065556387,0.812472106741725,0.498928434707153,0.567734324685342,0.946971517812096,0.161084359971511
"SH3BGRL3.like.protein_17490.4",0.460280222574972,0.453185891684845,0.679444222411121,0.363627053457948,0.949984912972973,0.690155667523581,0.503327012820502
"SIR3_17495.141",0.937320430374522,0.69291400215394,0.461223352288095,0.871791288229647,0.44960649102341,0.181008560693722,0.632021471708029
"NALDL_17505.125",0.0330236494969397,0.946512912781219,0.294495732768221,0.690072527934196,0.299683173647552,0.152633760932816,0.820829333885987
"HPPD_17509.6",0.802796814113032,0.926260607989202,0.629364448699499,0.973673368235765,0.00969752087413776,0.124993942646714,0.424406615960308
"SRP14_17510.7",0.267083724006032,0.268665486783609,0.413804930277812,0.211592071814835,0.791625718187892,0.0722317701141683,0.0960612554017449
"RPP30_17511.10",0.802933488972395,0.834934231935208,0.789850140489123,0.884235266909748,0.902407647428035,0.873750516626314,0.21791283913534
"NMI_17512.2",0.768003463761482,0.304283494271092,0.835343262809399,0.76529616868304,0.477276410447294,0.872246326224323,0.728762755436656
"ANX11_17513.11",0.309848078116003,0.0738717787400197,0.838578494991942,0.247390497865073,0.459180136238581,0.973807542371343,0.249605100887655
"RAB21_17514.48",0.431365361510573,0.0802250099171107,0.583752805648405,0.322580507772657,0.238596984442229,0.748572074313106,0.412533645762668
"STCH_17515.6",0.45068746073421,0.170212564923535,0.421325943708615,0.045721429810094,0.538816797224642,0.531535459981828,0.655741472570925
"Rab3A_17516.7",0.0892601152659308,0.89769370420862,0.275309225416109,0.951769771890502,0.687663320470374,0.0730762739874298,0.248803183161983
"ING4_17671.58",0.565531136311769,0.335842711299618,0.762471594371193,0.618188309453379,0.342474258525786,0.866980992113838,0.525764168888944
"Gastric.intrinsic.factor_17672.184",0.365029518519737,0.42677811943593,0.773692510505863,0.697582618266816,0.661627648845323,0.359328911537917,0.0359130310972713
"Carbonic.Anhydrase.VB_17673.34",0.66469488889249,0.355157366915671,0.0829185158203876,0.165961759522514,0.0329458201850086,0.56435804762728,0.0458675621178602
"ACO13_17675.17",0.994388280058709,0.233274025497276,0.907939240843582,0.226544611553038,0.605453319476138,0.372010807123456,0.302255282117322
"CIP4_17676.13",0.795824500429894,0.187498187152951,0.613922443895309,0.270196079576646,0.330328024584167,0.564014325110852,0.578488770485629
"BY55_17677.47",0.233698063742877,0.0389068719816672,0.433371772722458,0.980876750471806,0.238175183381254,0.62686121366322,0.128987813288139
"VSIG4_17678.28",0.44986515757887,0.0325058473710722,0.631947202968395,0.547784307438265,0.433779705241701,0.778853893456473,0.486461447737138
"EPHB1_17680.12",0.80826063549519,0.0834287167525698,0.017078968611867,0.195506131316091,0.542759927229082,0.745759193096131,0.24342015101617
"CD46_17682.1",0.865403760415943,0.00375810992612022,0.371734757079154,0.169511324405832,0.614877028793356,0.509465880350262,0.600566934259949
"COMD9_17683.2",0.963691221431682,0.614865010161267,0.916263520858592,0.293954827507325,0.907871490557852,0.315182703128839,0.328456264366556
"Apo.A.IV_17685.9",0.0108560112089303,0.0400418084034908,0.596898675480174,0.310844863031317,0.846417393711047,0.312507878718425,0.815254471218193
"TBCB_17686.27",0.752230538752804,0.140055199372303,0.860943636801389,0.197592061291053,0.228257982992838,0.531247970060209,0.542156652877059
"TPP1_17691.1",0.0176818876649847,0.247261712447996,0.188671644181651,0.990261563483598,0.749522444088319,0.520728302215588,0.75701073030351
"BT3A3_17692.2",0.672294399284221,0.0270293649318809,0.182352338404969,0.706803081890072,0.959452764003807,0.554714690898677,0.98438821822433
"Septin.6_17693.2",0.475775736884129,0.246196480608185,0.886304028885002,0.239045121240806,0.367027515019038,0.191734084936054,0.633284961051999
"PSME2_17694.32",0.874465956811249,0.0497579018964268,0.497134296261523,0.485784020853387,0.713447742058197,0.896747109821953,0.28559259802017
"TIRP_17696.1",0.537249761357717,0.932257629640222,0.304917210406093,0.0352356591290926,0.21220819467115,0.0536699026089946,0.919562332029747
"OVCA2_17697.2",0.894459671537196,0.228921486369364,0.965937461054535,0.326652805800131,0.767300111158405,0.733583989358798,0.4322836846659
"WBP2_17698.15",0.587816915765682,0.0700207367166484,0.530243213942126,0.260384424547844,0.316193810697343,0.782504807126433,0.410179400284355
"TIMELESS_17699.43",0.653415395829015,0.384754273897794,0.915966725435056,0.655005800824278,0.929298538539154,0.176670241105674,0.866686785154468
"UGT.1A1_17702.53",0.172516509794224,0.426626519592869,0.854215959602635,0.977612137448117,0.391644617007922,0.732053554021266,0.61591157274265
"GEMI_17703.40",0.136975923099482,0.284905471548086,0.595794786636488,0.156249231864167,0.414801507245388,0.840442664004079,0.0031116918794654
"HS105_17704.74",0.575485806542411,0.190724166631272,0.309724908599146,0.155659899320812,0.810020160420355,0.47777656229395,0.299748465444024
"PPR1A_17706.4",0.493105971027436,0.0398281672018423,0.957909656396623,0.865622760994757,0.250197010340325,0.840041036732289,0.26646940939606
"TPD53_17710.40",0.185776115308019,0.677080388426613,0.724327076349147,0.857493817366269,0.508217657129758,0.238884355532221,0.0566337105580455
"VAMP1_17711.13",0.0944405803204382,0.893247182166709,0.812969625826122,0.338145321651462,0.0547322587416423,0.84496252123072,0.300916503994971
"IDI1_17712.7",0.593410561440557,0.40899990097111,0.640872276810319,0.30878229325486,0.563920292822756,0.31524269821104,0.248852436374076
"GAS7_17721.82",0.598220980390902,0.654726489868468,0.919560298816215,0.127993242471047,0.739941732308348,0.627311026895669,0.49264296639968
"FKBP52.protein_17722.5",0.525439280776434,0.100159630250644,0.745859279018367,0.990827958352979,0.175340360424263,0.268082185526547,0.3743918349988
"WWOX_17724.3",0.594910460572591,0.759172897602071,0.693895863625242,0.490133727089487,0.354670752009482,0.804256730910254,0.322839157506148
"USH1C_17725.37",0.271520481787309,0.971381166377033,0.83631670151316,0.120052069757821,0.621763481756419,0.844229642834572,0.0167156800569849
"SAR1A_17726.3",0.840769547695766,0.33459412204388,0.86359731860344,0.276136166482749,0.685360974589946,0.547139188357186,0.540799833126725
"Securin_17727.1",0.320156371128183,0.0362026628877374,0.0581727370699612,0.558544821289913,0.376544746262345,0.82215374406369,0.47425951823831
"CHM2A_17728.61",0.795881405669647,0.179946392319409,0.917223623846986,0.221229687685353,0.887547520638835,0.529600817569376,0.43697890748823
"UBE2S_17729.20",0.93417953163256,0.94210200107224,0.979090425522929,0.146868227343548,0.145783184488995,0.491776651558713,0.480018360493768
"a.endosulfine_17734.13",0.665146181172262,0.27216192003224,0.816249462708925,0.392799327981434,0.842792697653582,0.752270085738819,0.520031753184636
"GBRAP_17735.130",0.64447108031927,0.0205949730717804,0.353259957655378,0.969887387908321,0.113634406409212,0.497097475871358,0.379756125697802
"APTX_17736.105",0.306745956924982,0.0756491295297496,0.106831541473075,0.404794294416941,0.388544023477594,0.813794778017841,0.39300670386639
"IVD_17737.7",0.74385470294134,0.238355752411495,0.590280313000265,0.242616752633735,0.445076339797751,0.394137082889898,0.723127911846201
"CRNN_17738.7",0.133627835463355,0.463980437339064,0.761603786807684,0.536650406985214,0.35681058155575,0.74391017691727,0.2175280750795
"HCDH_17739.1",0.859583540980266,0.22835807516304,0.575521805000243,0.380171671565498,0.75764216365504,0.32236117412427,0.619402366340877
"RRAS_17742.2",0.206668585594574,0.479105958324118,0.824665685082147,0.793210244460153,0.89813384437906,0.47316383735598,0.559578279465419
"UBE2A_17743.14",0.359910976542331,0.530220969658006,0.915748667689872,0.197033273901634,0.203270376982338,0.287717992923637,0.432956088622287
"RB11A_17744.31",0.595237672017146,0.143362665488902,0.514348492741414,0.319072559601879,0.264013386210909,0.450911429283688,0.734457727544075
"FIS1_17746.77",0.800191741904704,0.903849671654724,0.520637250754983,0.922639736817489,0.638878473391874,0.520887257650616,0.861207529255494
"TRAF1_17747.45",0.144700769827058,0.521246139746495,0.586885650363256,0.88694789080671,0.420907956432182,0.956955804438176,0.426296945083624
"QORX_17748.21",0.49164126405283,0.549405415887314,0.758031315965888,0.470688459331894,0.573498003724964,0.986882162499131,0.346926576534168
"RIR2_17750.8",0.249560467579618,0.8523139219032,0.555159581140757,0.458418431989925,0.692921375853046,0.152251998689955,0.543141089685941
"CRBB1_17751.68",0.800972126269908,0.647677818927227,0.841578496383004,0.748411090836466,0.942668413631026,0.66076237255043,0.883869994093644
"Arginase_17752.24",0.156366267364659,0.93685808598406,0.942055010266432,0.241746951823775,0.690080151558274,0.857604641330421,0.658309722523011
"UGDH_17755.5",0.601569932359816,0.388277442095263,0.394126923311645,0.153865851798222,0.992640916748864,0.816424281433396,0.512469442759448
"DCTD_17756.69",0.576457043803733,0.30041705834901,0.662310715997336,0.369409234561322,0.877815783085577,0.466462445394808,0.6982441927866
"CAB39_17757.86",0.754876372278364,0.33385661997855,0.858891583746233,0.28750832487575,0.985325292821049,0.245652953383906,0.568304619108941
"DCXR_17758.79",0.628835094772983,0.453281607203108,0.862327631386407,0.623311296440898,0.299105855789496,0.688812037732957,0.586020503767778
"WDR5_17760.128",0.498783078141051,0.231800265118066,0.316568135938456,0.0883207842878424,0.00582638869056985,0.514175078695517,0.235213066544909
"NUDT5_17761.2",0.323292351724542,0.267636197984528,0.958741679405116,0.143536730635039,0.520290927689351,0.824277823472678,0.918946800569735
"RHOC_17764.108",0.765553698937676,0.214766575262964,0.417099937195235,0.438034116073391,0.345626713099707,0.461232019144359,0.780611787603597
"SPN1_17765.3",0.394144081467052,0.370913884244606,0.974251082102106,0.213746999789275,0.854153597143931,0.330174260450184,0.370343294501191
"NCF.1_17766.5",0.435563693113002,0.802206207143896,0.651516040229193,0.184918499181061,0.0232705367163464,0.472049553737133,0.762972275666466
"HAOX1_17768.50",0.883928372795747,0.457649694321784,0.625856397755057,0.515739589358907,0.352754109162392,0.15440849100754,0.918370523558831
"PCNP_17769.28",0.974846371446722,0.11904444987872,0.818455907078554,0.341996711184021,0.779196234127888,0.889428217033215,0.557853891547955
"EMC8_17770.42",0.335894752908384,0.733006146261097,0.873555841613899,0.7272230756346,0.616705954060175,0.102569246701394,0.762820339397438
"RPC9_17771.35",0.190572979862589,0.288162571503478,0.726955037960613,0.455526624815867,0.225845116279554,0.313474975210112,0.0742089321836302
"UBD_17772.7",0.290832559381866,0.107228203156418,0.585041141023276,0.986885518904266,0.516870231730696,0.516368278284608,0.823858315282825
"SNAG_17773.26",0.45209699202993,0.451637415313246,0.982693042118733,0.162583213188505,0.752329065199419,0.307156906792224,0.352864750928494
"SMD3_17774.38",0.245590982116415,0.825795428186772,0.263922579979732,0.573247462727908,0.277036330533111,0.431249175126876,0.719023199104596
"TAGL3_17775.8",0.497778728388496,0.991951283714108,0.55576735103648,0.31599136303394,0.461466646822351,0.0717498838584366,0.229656238362675
"PECR_17776.15",0.203137294659049,0.347137759384046,0.383228557515832,0.479563627280491,0.537481348296957,0.569043530336401,0.350376562531906
"SDSL_17777.31",0.623515541260094,0.84025511391277,0.636262952759294,0.54737948597637,0.359062894858262,0.226403941840002,0.958249954139528
"RAB32_17778.19",0.697351079565772,0.490965563049006,0.699230357339208,0.27362863404165,0.922062663986748,0.368108747307684,0.54995586257994
"MLP3A_17781.191",0.98593537306586,0.124590418097358,0.817212813510247,0.875627324908693,0.537485948591537,0.633668931522885,0.739747844706868
"THIK_17782.23",0.250998143937201,0.184224538396258,0.0972736632108527,0.350501614748656,0.74196466224819,0.804937992153097,0.921421807368439
"MMAB_17783.9",0.97935179592393,0.223311191725953,0.518840116631538,0.627787763134833,0.498038750019946,0.0475290463101427,0.856961385861722
"GMFB_17784.23",0.569105401801829,0.377105294752798,0.254203499404115,0.291519549425642,0.224030069096918,0.331960055152197,0.244861951316451
"RCL_17785.11",0.312243504939187,0.184434855337052,0.248903490412483,0.843248342213011,0.16815552227939,0.518948993235352,0.550228234319102
"GGPPS_17786.5",0.955120624122875,0.269831522377532,0.444525008869481,0.178734234707506,0.206364941759749,0.263715818848325,0.720805361539152
"Enoyl.CoA.hydratase_17787.1",0.880689953113948,0.547141095320083,0.500596164650535,0.488466419469759,0.781143271568902,0.487296845689057,0.44391028490259
"NADC_17789.1",0.044642477011642,0.179641902638571,0.769898436074765,0.33870577236189,0.67283122234529,0.595505508526068,0.367955932795085
"HPCL1_17791.25",0.197571671765733,0.336607001876731,0.682799155536774,0.4747987769098,0.566607251769377,0.684056576889011,0.559342949353087
"SSDH_17792.158",0.190672155778395,0.756207543071735,0.248901374258783,0.678053495104336,0.118619947902381,0.186725049795111,0.699906297511009
